"","original_food_id","original_food_name","food_genus_id","food_genus_description","food_group","food_subgroup","food_genus_confidence","fct_name","data_reference_original_id","moisture_in_g","energy_in_kcal","energy_in_kj","nitrogen_in_g","totalprotein_in_g","totalfats_in_g","saturatedfa_in_g","monounsaturatedfa_in_g","polyunsaturatedfa_in_g","cholesterol_in_mg","carbohydrates_in_g","fibre_in_g","ash_in_g","ca_in_mg","fe_in_mg","mg_in_mg","p_in_mg","k_in_mg","na_in_mg","zn_in_mg","cu_in_mg","mn_in_mcg","i_in_mcg","se_in_mcg","vitamina_in_rae_in_mcg","thiamin_in_mg","riboflavin_in_mg","niacin_in_mg","vitaminb6_in_mg","folicacid_in_mcg","folate_in_mcg","vitaminb12_in_mcg","pantothenate_in_mg","biotin_in_mcg","vitaminc_in_mg","vitamind_in_mcg","vitamine_in_mg","phyticacid_in_mg"
"61","MW01_0061","Steamed maize & banana snack, (Mkate)",NA,NA,NA,NA,NA,"MAFOODS","R57",51.02455717,219.9100745,927.5468331,0.857031669,5.359391774,5.656786769,NA,NA,NA,0,33.03031065,3.859718867,0.984056294,16.70524691,0.912146068,45.98597692,89.99429683,361.8867418,3.522544283,0.617854267,0.165472356,631.4915459,NA,NA,2.41814278,0.171346618,0.051454727,1.697376124,0.365003942,NA,22.71053912,0,0.009943639,0.19058642,7.666062802,0,1.539905395,NA
"62","MW01_0062","Sweet potato fritters, (Zitumbuwa za mbatata)",NA,NA,NA,NA,NA,"MAFOODS","R32",61.68223163,198.0380965,827.2104212,0.833327253,5.22515565,11.56119096,4.510068583,2.449292281,1.386618999,NA,16.28758694,1.978695462,0.945619923,29.18429885,1.128182305,13.46729899,86.87744054,198.11355,119.6256092,0.616542633,NA,NA,NA,NA,622.6938081,0.204664624,0.318243227,2.499710467,0.368125395,NA,36.0745294,0.496741087,NA,NA,16.72377061,NA,1.272440294,NA
"63","MW01_0063","Sweet potato, orange fleshed, raw, (Mbatata yofiila mkati)",NA,NA,NA,NA,NA,"MAFOODS","29",76.6,80.6617,342.6906,0.2919,1.8487,0.0973,NA,NA,NA,0,15.37,2.72,0.68,26,0.486,13.62,45.73,243.25,9.73,0.486,NA,NA,NA,NA,925.83,0.029,0.0486,0.973,0.204,NA,10.7,0,NA,NA,30.16,0,0.25,NA
"64","MW01_0064","Sweet potato, orange fleshed, with milk, (Mbatata yothira mkaka)",NA,NA,NA,NA,NA,"MAFOODS","R68",86.57340659,56.7705102,238.9995604,0.271703297,1.712354788,1.820086342,NA,NA,NA,NA,7.220321821,1.161695447,0.458681319,36.21350078,0.243257457,12.09733124,41.91915228,127.8169152,24.51255887,0.312919937,0.008024333,31.36577708,0.604395604,0.085086342,353.8220173,0.016032182,0.053134223,0.628950549,0.091431711,NA,4.613422292,0.062794349,0.019277237,NA,9.636185243,NA,0.283281005,NA
"65","MW01_0065","Sweet potato, white-fleshed, raw, Ipomoea batatas, (Mbatata zoyera mkati)",NA,NA,NA,NA,NA,"MAFOODS","10",77.28,89.26,379.17,0.177,1.106,0.148,NA,NA,NA,0,18.663,2.213,0.664,16.798,0.23154,19.0907,37.621,337.112,14.753,0.170704,0.174336,NA,NA,0.043811,2.213,0.066,0.03,0.443,0.199,NA,38.358,0,NA,NA,16.45,0,0.125,NA
"66","MW01_0066","Sweet potato, white-fleshed, without skin, boiled, Ipomoea batatas, (Mbatata yoyera mkati yowilitsa)",NA,NA,NA,NA,NA,"MAFOODS","9",76,96.664,410.657,0.21,1.32,0.132,NA,NA,NA,0,19.912,2.637,0.527,19,0.396,11,38,302,10,0.2,0.2,120,NA,NA,NA,0.066,0.013,0.659,0.092,NA,7.912,0,0.514,6.066,9.231,0,0.29,NA
"67","MW01_0067","Sweet potatoes, boiled, with groundnut flour, (Futali wa mbatata yakholowa)",NA,NA,NA,NA,NA,"MAFOODS","R08",78.18518519,94.85925499,398.9436838,0.490167236,3.079212251,3.366519943,NA,NA,NA,0,10.60737892,2.448330484,0.585452991,23.93162393,0.596438746,23.47720798,63.01780627,214.2070869,7.570512821,0.519185185,0.05931339,68.88888889,0.438746439,0.005698006,563.8067308,0.079208689,0.038096154,1.262246866,0.164834473,NA,12.55352137,0,0,NA,15.46666667,0,0.945737892,NA
"68","MW01_0068","Tuber, wild water lily, freeze dried, boiled, Nymphaea Petersiana, (Nyika)",NA,NA,NA,NA,NA,"MAFOODS","1",0.7,394.75,1676.4,1.28,8,1.03,NA,NA,NA,0,75.37,13,1.9,138,2,NA,225,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA
"69","MW01_0069","Tuber, wild water lily, sun dried, raw, Nymphaea Petersiana, (Nyika)",NA,NA,NA,NA,NA,"MAFOODS","1",10.77,351.86,1494.28,1.296,8.1,0.9,NA,NA,NA,0,63.84,12,2.4,94.675,10,NA,288.3,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA
"70","MW01_0070","Wheat, bran, selected",NA,NA,NA,NA,NA,"MAFOODS","ZA",14,350.3,1482.4,2.71,15.5,5.1,NA,NA,NA,0,23.7,36.9,4.8,27,6.9,355,859,1115,18,6.9,0.86,951,NA,NA,NA,2.88,0.73,13.7,0.86,NA,1030,0,2.2,24.2,NA,0,1.91,NA
"71","MW02_0001","Bean and groundnut stew, (Ndawva)",NA,NA,NA,NA,NA,"MAFOODS","R12",89.13512931,53.75712069,225.5649766,0.438657635,2.742189655,2.322229064,NA,NA,NA,0,3.342068966,2.130027709,0.377706281,36.33866995,1.002299261,20.77573892,41.04264286,103.6223294,2.493705049,0.516754926,0.229054803,91.81596059,0.474137931,1.371727217,1.965517241,0.056255234,0.020957512,0.601006773,0.047925031,NA,22.98493103,0,0.000884483,NA,0.93907697,0,0.577157328,NA
"72","MW02_0002","Bean soup, (Supu wa nyemba)",NA,NA,NA,NA,NA,"MAFOODS","R45",88.71080955,43.54134771,184.9201487,0.458555628,2.868221954,0.10446324,NA,NA,NA,0,4.655302537,3.126803606,0.469803885,21.79942374,0.959373176,23.77878985,41.15518543,166.1175016,4.397940329,0.487621526,0.101530811,173.5849057,0.429407938,1.31998327,NA,0.043624779,0.023708755,0.208371038,0.04321054,NA,23.66157338,0,0.006431825,0.242029928,2.794905846,0,0.039537318,NA
"73","MW02_0003","Bean stew, (Nyemba zouma zokazingira)",NA,NA,NA,NA,NA,"MAFOODS","R11",88.20767614,49.20673837,208.1383039,0.462670041,2.892958829,0.792267366,0.069824197,0.13219144,0.445383468,0,4.543996023,3.082145117,0.46566977,45.23884847,1.439822389,20.48583179,49.14003254,143.278489,3.624740136,0.61153794,0.283756836,168.4670764,0.434988928,1.958913319,2.70484024,0.044234137,0.02118156,0.212197767,0.040229245,NA,24.29532585,0,0.001153116,0,1.33183554,0,0.341713178,NA
"74","MW02_0004","Bean, kidney, dry, Phaseolus vulgaris, (Nyemba)",NA,NA,NA,NA,NA,"MAFOODS","9",11,342.604,1455.022,3.8,23.76,0.836,NA,NA,NA,0,34.92,25.09,3.585,90,7.676,172,440,1397,27,3.3,0.7,1420,NA,10.375,0,0.537,0.2225,2.076,0.4001,NA,397.15,0,NA,NA,4.536,0,0.2217,NA
"75","MW02_0005","Beans, boiled, (Nyemba zowilitsa)",NA,NA,NA,NA,NA,"MAFOODS","R66A",93.8214876,23.78407934,101.0097917,0.263801653,1.649454545,0.058036364,NA,NA,NA,0,2.424198347,1.741785124,0.248876033,6.919008264,0.426402645,9.99338843,25.96363636,67.88727273,1.780661157,0.206459504,0.029219835,98.5785124,0.509090909,0.726859504,NA,0.016775702,0.012357025,0.086471405,0.015276545,NA,9.649760331,0,0,0,0.220427107,0,0.015390744,NA
"76","MW02_0006","Cowpea relish, (Khobwe wowilitsa ndi tomato)",NA,NA,NA,NA,NA,"MAFOODS","R62",90.99229798,39.53961911,166.934314,0.307744108,1.923989899,0.887253788,0.078030303,0.147727273,0.497727273,0,4.521298401,1.443310185,0.321929714,45.28827862,1.129648569,16.46261574,30.90553314,94.18757997,2.226058291,0.50349537,0.285126052,0.008636364,0.486111111,1.299856902,3.098609848,0.030825231,0.011929924,0.205919192,0.024592593,NA,13.51472854,0,0.001360227,0,1.098051136,0,0.388983586,NA
"77","MW02_0007","Cowpea, dry, Vigna unguiculata, (Khobwe/Nseula)",NA,NA,NA,NA,NA,"MAFOODS","10",11.05,349.443,1483.494,3.42,21.38,1.311,NA,NA,NA,0,47.601,15.43,3.227,82.2325,5.36956,172.466,390.291,1220.29,19.962,2.82702,0.585851,NA,NA,5.79628,3.026,0.716,0.151,3.126,0.363,NA,420.546,NA,NA,NA,0.807,0,0.424,NA
"78","MW02_0008","Cowpeas, boiled, Vigna unguiculata, (Khobwe wowilitsa)",NA,NA,NA,NA,NA,"MAFOODS","9",67,130.085,552.23,1.275,7.972,0.505,NA,NA,NA,0,17.661,5.752,1.211,23,2.321,48,152,389,10,1,0.2,480,NA,NA,NA,0.172,0.04,0.706,0.091,NA,77.706,0,NA,NA,0.202,0,0.141,NA
"79","MW02_0009","Flour, boiled soybean, (Ufa wa soya)",NA,NA,NA,NA,NA,"MAFOODS","6",6.7,478.7,2005.1,7.12,44.5,23.5,NA,NA,NA,0,15.6,6.7,3.1,180.271,5.754,219.586,568.622,2464.35,17.26,1.131,4.871,2953.38,NA,NA,NA,0.364,0.278,2.11,0.529,NA,393.145,0,1.745,NA,0,0,NA,NA
"80","MW02_0010","Flour, groundnut, Arachis hypogaea, (Nsinjilo)",NA,NA,NA,NA,NA,"MAFOODS","9",8,582.566,2420.148,4.0912,25.571,44.606,NA,NA,NA,0,10.19,9.5,2.019,83,3.845,187,455,892,18,2.8,0.8,930,NA,NA,0,0.856,0.135,9.517,0.577,NA,107.67,0,NA,NA,0,0,10.604,NA
"81","MW02_0011","Flour, pigeon pea, Canjanus cajan, (Ufa wa nandolo)",NA,NA,NA,NA,NA,"MAFOODS","8",7,373.6,1584.8,5.224,32.65,2.4,NA,NA,NA,0,54.6,0.75,2.5,128.8176,6.09527,179.0878,295.3378,970.8446,27.2297,2.901,NA,NA,NA,NA,8.378,0.607,0.178,2.723,0.272,NA,356.0811,NA,NA,NA,0,0,0.3875,NA
"82","MW02_0012","Flour, roasted soybean, (Ufa wa soya)",NA,NA,NA,NA,NA,"MAFOODS","6",9.1,458,1917.5,7.58,47.4,23.2,NA,NA,NA,0,6.8,8.1,5.3,264.371,9.511,243.5,469.43,1743.837,5.011,3.479,1312,NA,NA,7.404,1.002,0.702,0.08,2.005,0.822,NA,375.825,0,NA,NA,0,0,0.722,NA
"83","MW02_0013","Groundnut sauce, (Thendo)",NA,NA,NA,NA,NA,"MAFOODS","R09",83.85,98.19646465,408.8050505,0.669373737,4.184494949,6.823939394,NA,NA,NA,0,3.132828283,1.877525253,0.476717172,161.1212121,3.447373737,39.91212121,77.80424242,208.8962121,4.966111111,1.490828283,1.101106061,126.8527273,0.777777778,3.164494949,12.09090909,0.122212121,0.025381313,1.545477273,0.11160101,NA,16.30993939,0,0.005154545,NA,4.161060606,0,1.771262626,NA
"84","MW02_0014","Groundnut, dry, Arachis hypogae, (Mtedza wouma)",NA,NA,NA,NA,NA,"MAFOODS","10",6.5,597.3228,2481.3694,3.716,23.2252,45.802,NA,NA,NA,0,14.569,8.482,2.295,43.384,1.93545,199.155,358.234,725.448,5.987,2.4684,0.92752,NA,NA,3.0481,0,0.868,0.139,15.467,0.589,NA,109.765,0,NA,NA,0,0,10.877,NA
"85","MW02_0015","Groundnut, dry, boiled, Arachis hypogae,(Mtedza wouma wophika)",NA,NA,NA,NA,NA,"MAFOODS","9",49,323.907,1345.376,1.95,12.192,24.983,NA,NA,NA,0,7.947,4.626,1.252,41,2.123,123,265,510,15,1.4,0.4,650,NA,NA,0,0.474,0.076,8.437,0.321,NA,59.872,0,NA,NA,0,0,5.933,NA
"86","MW02_0016","Peanut butter, smooth style, with salt",NA,NA,NA,NA,NA,"MAFOODS","USDA",1.23,640.32,2657.16,3.55,22.21,51.36,NA,NA,NA,0,17.31,5,2.89,49,1.74,168,335,558,426,2.51,0.422,1665,NA,4.1,0,0.15,0.192,13.192,0.441,NA,0,0,1.137,NA,0,0,9.1,NA
"87","MW02_0017","Pigeon pea, dry, Canjanus cajan,(Nandolo)",NA,NA,NA,NA,NA,"MAFOODS","9",8,364.1708,1545.8934,3.39,21.155,1.466,NA,NA,NA,0,57.585,9.0042,3.77,112,6.095,179.088,344,970.845,27.23,2.2,1.2,1310,NA,NA,8.378,0.607,0.178,2.723,0.272,NA,356.081,0,NA,NA,0,0,0.388,NA
"88","MW02_0018","Pigeon pea, green, boiled, Canjanus cajan, (Nandolo wamuwisi owilitsa)",NA,NA,NA,NA,NA,"MAFOODS","9",63,145.962,619.4735,1.25,7.838,0.692,NA,NA,NA,0,18.448,8.6475,1.383,42,1.729,66.854,140,446.076,5.763,0.9,0.4,470,NA,NA,0,1.153,0.058,0.807,0.081,NA,96.82,NA,NA,NA,0,0,NA,NA
"89","MW02_0019","Soybean, dry, (Soya)",NA,NA,NA,NA,NA,"MAFOODS","10",8.54,432.154,1815.227,5.16,32.268,17.142,NA,NA,NA,0,27.831,9.37,4.941,240.645,17.2935,232.41,471.921,1754.58,5.042,3.88875,1.281,NA,NA,5.2521,1.008,0.706,0.08,2.017,0.827,NA,378.142,0,NA,NA,0,0,0.726,NA
"90","MW03_0001","Beef mince, fried, (Nyama ya ng'ombe yogaya yokazinga)",NA,NA,NA,NA,NA,"MAFOODS","R20B",67.25460279,158.7387855,663.0294985,2.537381752,15.87122368,9.288271793,0.838164988,1.586817211,5.346353372,0,2.477876106,0.437290204,1.337198657,94.16846811,7.026243515,72.74565151,131.1332316,295.4971659,38.12488557,2.454989319,0.424168447,NA,NA,0.906316753,NA,0.040631675,0.138708499,4.456423558,0.161205371,NA,5.411489167,1.000381446,NA,NA,1.311870613,0.317363442,3.531359984,0.182667074
"91","MW03_0002","Beef stew, (Nyama ya ng'ombe yokazingira)",NA,NA,NA,NA,NA,"MAFOODS","R27",73.57784431,94.14578842,398.516008,2.69740519,16.87704591,1.282874251,NA,NA,NA,NA,2.998003992,0.77506986,1.570339321,251.565691,10.44278942,43.13952096,143.0710898,391.8962555,39.72061876,3.315578842,1.699648204,0.054610778,0.384231537,5.169421158,18.10778443,0.055135729,0.15210507,4.402826347,0.166373453,NA,10.18881437,0.930618762,0.008148503,NA,6.835389222,0.332135729,0.452506986,0.191169661
"92","MW03_0003","Beef, kidney, raw, (Impsyo ya ng'ombe)",NA,NA,NA,NA,NA,"MAFOODS","WA",77.9,98.7,415.6,2.78,17.4,3.1,NA,NA,NA,NA,0.3,0,1.3,13,4.6,17,257,262,182,1.92,0.43,NA,NA,NA,419,0.36,2.84,8,0.67,NA,98,27.5,NA,NA,9.4,1.1,0.22,0
"93","MW03_0004","Beef, liver, raw, (Chiwindi cha ng'ombe)",NA,NA,NA,NA,NA,"MAFOODS","WA",71,132.8,558.9,3.1,19.4,4.4,NA,NA,NA,NA,3.9,0,1.3,7,8.8,18,369,313,69,3.5,9.76,NA,NA,NA,4970,0.19,1.56,13.2,1.08,NA,290,59.3,NA,NA,1.3,1.2,NA,0
"94","MW03_0005","Beef, liver, stew, (chiwindi cha ng'ombe chokazingira)",NA,NA,NA,NA,NA,"MAFOODS","R53",78.7309861,113.2374115,473.9434828,1.378179911,8.626081825,5.852412798,0.406667978,0.768587726,2.591955153,NA,5.449121427,1.066450302,0.876081825,244.4925256,8.178927354,51.9840021,171.2781275,280.65139,34.41525702,3.447088906,5.4817401,17.74744296,NA,4.581825334,1847.826515,0.094867886,0.651344086,5.195220299,0.453851954,NA,88.28723774,20.65507802,0.025282258,0.714742329,15.62001705,0.491738788,1.83874246,0
"95","MW03_0006","Beef, raw, (Nyama ya ng'ombe)",NA,NA,NA,NA,NA,"MAFOODS","22",72.1,95.07,402.21,3.27,20.46,1.47,NA,NA,NA,NA,0,0,1.6,0.636028,7.45,22.9,176.9776,374.7761,52.05,1.77,0.104,NA,NA,NA,NA,0.062,0.197799,6.45,0.23944,NA,7.287,1.457,NA,NA,0,0.416,0.23944,0.23944
"96","MW03_0007","Beef, tripe, raw, (Nthumbwana za ng'ombe)",NA,NA,NA,NA,NA,"MAFOODS","WA",84.2,81.7,342.6,1.94,12.1,3.7,NA,NA,NA,NA,0,0,0.6,69,0.6,13,64,67,97,1.42,0.07,NA,NA,NA,0,0,0.06,0.9,0.01,NA,5,1.4,NA,NA,0,0,0.09,0
"97","MW03_0008","Caterpillar, dry, roasted, Usta terphrichore,(Nyamanyama zootcha)",NA,NA,NA,NA,NA,"MAFOODS","23",14.7,376.9,1587.7,10.16,63.5,11.3,NA,NA,NA,NA,0,5.3,5.2,0.6613,208.5,4.6,NA,656.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"98","MW03_0009","Caterpillar, roasted, Imbrasia ertli, (Mphalabungu zootcha)",NA,NA,NA,NA,NA,"MAFOODS","23",20.7,308,1299.5,7.12,44.5,7.6,NA,NA,NA,NA,0,15.4,11.8,0.6109,226.3,4.2,NA,606.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"99","MW03_0010","Chicken stew, (Nkhuku yokazingira)",NA,NA,NA,NA,NA,"MAFOODS","R41",72.5296659,157.0468664,655.1950922,2.387672811,14.92546083,9.803271889,0.653686636,1.236635945,4.168202765,NA,1.736175115,0.542793779,1.090357143,120.0633641,2.894786866,28.36497696,110.3675806,216.4405818,32.59376152,2.006693548,0.73375288,12.46603687,0.443548387,2.284170507,13.25115207,0.055448445,0.050560484,2.235670507,0.144195565,NA,3.193491359,0.107834101,0.016528687,0.502361751,10.29278226,0,2.914095622,NA
"100","MW03_0011","Chicken, meat with skin, free range, local, raw, (Nkhuku ya chikuda)",NA,NA,NA,NA,NA,"MAFOODS","26",73.06,128.77,541.11,3.376,21.1,4.93,NA,NA,NA,NA,0,0,1.326,8,0.96,17.6,145.6,207.2,43.2,1.6,NA,NA,NA,NA,7.2,0.088,0.064,3.712,0.272,NA,1.6,0.24,NA,NA,1.28,NA,0.28,0
"101","MW03_0012","Crabs, boiled, (Nkhanu/Nkhala zowilitsa)",NA,NA,NA,NA,NA,"MAFOODS","9",51,191.486,810.428,6.683,41.774,2.71,NA,NA,NA,NA,0,0,4.516,3292,5.645,259,553,304,578,6.323,NA,NA,NA,NA,101.613,0.181,0.542,5.655,0.34,NA,99.355,20.323,NA,NA,15.807,NA,NA,0
"102","MW03_0013","Egg, chicken, boiled, (Dzira lowilitsa)",NA,NA,NA,NA,NA,"MAFOODS","R59",72.22222222,164.3333333,684.1111111,2.24,14,11.44444444,NA,NA,NA,NA,1.333333333,0,1,43.33333333,2,10,213.3333333,103.4444444,140,1.277777778,NA,NA,NA,NA,74.44444444,0.115555556,0.422222222,0.105555556,0.042222222,NA,38.33333333,1.794444444,NA,NA,0,NA,NA,0
"103","MW03_0014","Egg, chicken, scrambled, (Dzira la nkhuku lokanya)",NA,NA,NA,NA,NA,"MAFOODS","R61",66.6029106,231.1570775,956.9293852,1.592515593,9.957713098,20.39055539,6.11969112,3.323433323,1.881496881,NA,1.952806653,0,1.095931096,54.7965548,1.357291357,9.325809326,161.2711613,98.65708346,218.3522424,0.932877933,NA,NA,NA,NA,185.1202851,0.278838729,0.567864568,2.764330264,0.332699733,NA,44.31986932,1.414166914,NA,NA,0.176715177,NA,1.4995545,0
"104","MW03_0015","Egg, chicken, whole, raw, (Dzira la nkhuku)",NA,NA,NA,NA,NA,"MAFOODS","MZF",75,147.9,615.7,2.016,12.6,10.3,NA,NA,NA,NA,1.2,0,0.9,39,1.8,9,192,98,126,1.15,NA,NA,NA,NA,67,0.13,0.4,0.1,0.04,NA,46,1.9,NA,NA,0,NA,NA,0
"105","MW03_0016","Egg, duck, boiled, (Dzira la bakha lowilitsa/lobwatitsa)",NA,NA,NA,NA,NA,"MAFOODS","9",70,153.164,637.722,2.072,12.945,10.58,NA,NA,NA,NA,1.541,0,1.13,108,3.955,14,450,99,60,1.5,0.1,30,NA,NA,199.315,0.164,0.411,0.205,0.257,NA,82.192,5.548,NA,NA,0,NA,1.377,0
"106","MW03_0017","Eggs, chicken, boiled, with peas, (Mazira owilitsa ndi nsawawa)",NA,NA,NA,NA,NA,"MAFOODS","R63",82.39714638,96.96637236,405.1065301,0.67608003,4.231462747,5.600441989,0.290725742,0.514831304,1.760875396,NA,5.747557796,1.661653167,0.631619375,176.5681489,3.223034919,24.5458349,80.46846538,172.8966904,42.50713941,1.481735772,0.901571635,56.5975004,NA,2.775712064,32.31454165,0.078630156,0.124069517,0.652549053,0.065779435,NA,20.31842407,0.345706163,0.066994797,2.252319906,8.087249906,NA,1.232777986,0
"107","MW03_0018","Eggs, chicken, boiled, with tomatoes, (Mazira owilitsa othila tomato)",NA,NA,NA,NA,NA,"MAFOODS","R60",76.97886194,140.4224541,584.6571687,0.916706977,5.729781402,9.710608957,0.569414691,1.078018105,3.63209177,NA,6.439177205,1.087946007,0.711653191,303.6763182,6.263400364,35.12634464,95.58583834,196.1209392,53.44719324,2.664332496,1.869025407,4.900283325,NA,5.95991984,44.04671412,0.073361858,0.158981949,0.408324311,0.085942767,NA,17.27940421,0.589013276,0.009926059,NA,7.888259277,NA,2.589857877,NA
"108","MW03_0019","Fish powder stew, (Supu ya ufa wansomba)",NA,NA,NA,NA,NA,"MAFOODS","R13",91.13444358,44.44637794,186.6358905,0.442839386,2.769596038,1.808972616,NA,NA,NA,NA,3.154690231,1.117105263,0.739677607,291.5847495,6.632974849,42.75689454,29.53886677,176.5933919,4.481137114,2.044110507,1.879849243,27.15906001,0.934647504,6.005000971,23.24723247,0.043576908,0.014944649,0.598809963,0.06820572,NA,8.738337541,0,0.009910662,NA,7.896120606,0,0.624922315,NA
"109","MW03_0020","Fish, catfish, dry, Clarius gariepinus, (Mlamba wouma)",NA,NA,NA,NA,NA,"MAFOODS","9",17,418.514,1753.522,9.211,57.57,20.13,NA,NA,NA,NA,1.766,0,3.532,1145,3.179,143,1345,1328,340,5.5,0.2,3400,NA,NA,88.298,0.424,0.212,4.945,1.024,NA,28.255,8.123,NA,NA,0,30.374,2.049,0
"110","MW03_0021","Fish, catfish, fresh, fried, (Mlamba wokazinga)",NA,NA,NA,NA,NA,"MAFOODS","R34",60.81064356,207.149505,865.6576733,2.900792079,18.1299505,11.78217822,0.382425743,0.724009901,2.439356436,NA,7.028712871,0.118811881,1.143316832,43.93564356,1.730742574,29.11752475,223.8527723,279.3421782,77.79891089,0.838490099,0.040222772,NA,NA,NA,37.82487624,0.140971535,0.175732673,1.066804455,0.228938119,NA,18.15594059,1.887376238,NA,NA,0,NA,1.531287129,0
"111","MW03_0022","Fish, catfish, raw, Synodontis,(Nkholokolo)",NA,NA,NA,NA,NA,"MAFOODS","WA",76.5,116.5,488,2.608,16.3,5.7,NA,NA,NA,NA,0,0,1,38,0.9,30,191,304,48,0.6,0.05,NA,NA,NA,25,0.12,0.06,1.4,0.29,NA,8,2.3,NA,NA,NA,NA,NA,0
"112","MW03_0023","Fish, catfish, smoked, Clarias gariepinus, (Mlamba wowamba)",NA,NA,NA,NA,NA,"MAFOODS","9",14,433.66,1816.98,9.536,59.6,20.86,NA,NA,NA,NA,0,0,3.66,929,3.294,139,1016,1273,258,5.8,0.1,3080,NA,NA,91.49,0.44,0.22,5.123,1.06,NA,29.277,8.427,NA,NA,0,31.472,2.123,0
"113","MW03_0024","Fish, fillet, fresh, Rhamphochromis esox, (Mnofu wa mcheni wa fuleshi)",NA,NA,NA,NA,NA,"MAFOODS","13",65.77,167.928957,699.308631,2.5728,16.081254,11.511549,NA,NA,NA,NA,0,0,1.328124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"114","MW03_0025","Fish, fresh, gutted, Rhamphochromis esox,(Mcheni wa fuleshi)",NA,NA,NA,NA,NA,"MAFOODS","13",57.71,237.690945,988.803635,3.3488,20.93355,17.106305,NA,NA,NA,NA,0,0,3.962573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"115","MW03_0026","Fish, gutted, frozen, Rhamphochromis esox, (Mcheni wawuma ndi ayesi)",NA,NA,NA,NA,NA,"MAFOODS","13",56.6,225.9187,939.4798,3.083,19.26526,16.53974,NA,NA,NA,NA,0,0,4.51794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"116","MW03_0027","Fish, lake sardine, whole, dried, Engraulicypris breianalis, (Usipa wowuma)",NA,NA,NA,NA,NA,"MAFOODS","9",13,363.582,1532.661,10.758,67.243,10.05,NA,NA,NA,NA,1.04,0,8.665,1453,6.239,155,1630,1235,235,25.4,0.4,970,NA,NA,65.857,0.069,0.728,32.582,3.327,NA,13.865,38.127,NA,NA,NA,NA,2.53,0
"117","MW03_0028","Fish, powder, Engraulicypris sardella, (Ufa wausipa)",NA,NA,NA,NA,NA,"MAFOODS","6",9.4,387.9,1628.7,9.552,59.7,15.9,NA,NA,NA,NA,0,1.5,14.9,512.359,46.124,850.902,0.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"118","MW03_0029","Fish, tilapia, fresh, fried, (Chambo chokazinga)",NA,NA,NA,NA,NA,"MAFOODS","R52",53.82729469,225.3441526,937.9015449,1.939231079,12.11989231,15.84888285,0.995954106,1.884319646,6.349396135,NA,8.30394525,0.252214171,4.663496377,112.6348631,4.368417874,86.2715781,13.65613426,24.47133655,0.322342995,NA,0.003140097,1.831723027,NA,NA,NA,0.031209742,0.012326892,0.102950886,0.009720209,NA,2.327596618,0,0.005652174,0.060185185,1.044082126,0,3.983514493,0
"119","MW03_0030","Fish, tilapia, fresh, grilled, (Chambo chootcha)",NA,NA,NA,NA,NA,"MAFOODS","R33",67.96268815,146.4413292,608.3542241,1.809412762,11.30816727,11.21714013,2.620945516,1.423362307,0.805808777,NA,0.063599746,0,4.943873225,116.5412338,4.014733941,87.85244859,0.072265211,0.57239771,47.6998092,0,NA,NA,NA,NA,54.05978376,0.082679669,0.108119568,1.144795421,0.127199491,NA,11.44795421,0.060419758,NA,NA,0,NA,0.635997456,0
"120","MW03_0031","Fish, tilapia, whole, dried, Oreochromis shiranus, (Chambo chouma)",NA,NA,NA,NA,NA,"MAFOODS","9",6,331.498,1402.794,11.489,71.813,4.858,NA,NA,NA,NA,0,0,17.198,1664,44.059,161,1369,1184,263,3.7,0.6,2790,NA,NA,0,0.053,0.236,3.44,0.722,NA,13.128,15.912,NA,NA,NA,NA,0.761,0
"121","MW03_0032","Fish, tilapia, whole, fresh, Oreochromis shiranus, (Chambo cha fuleshi)",NA,NA,NA,NA,NA,"MAFOODS","27",96.77,21.293784,89.430582,0.544,3.401046,0.8544,NA,NA,NA,NA,0,0,0.88644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"122","MW03_0033","Fish, whole, fresh, Barbus paludinosus, (Matemba a fuleshi)",NA,NA,NA,NA,NA,"MAFOODS","28",79.9,70.753,297.579,1.93,12.07,2.497,NA,NA,NA,NA,0,0,2.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
