"fdc_id","food_desc","source_fct","comments","food_group","previous_fcd_id","nutrient_data_source","footnote","Edible_factor_in_FCT","specific_gravity","total_solids","XN","XFA","WATERg","NTg","PROCNTg","FAT_g","CHOAVLMg","ENERCkcal","ENERCkJ","STARCHMg","OLSACMg","SUGARMg","GLUSg","GALSg","FRUSg","SUCSMg","MALSMg","LACSMg","ALCg_100mL","NSPg","FIBTGg","FASATg_100gFAT","FASATg","FAPUN6g_100gFAT","FAPUN6g","FAPUN3g_100gFAT","FAPUN3g","cisFAMSg_100gFAT","cisFAMSg","FAMSg_100gFAT","FAMSg","cisFAPUg_100gFAT","cisFAPUg","FAPUg_100gFAT","FAPUg","exFASATg_100gFAT","exFASATg","brFACIDg_100gFAT","brFACIDg","FATRNg_100gFAT","FATRNg","CHOLmg","NAmg","Kmg","CAmg","MGmg","Pmg","FEmg","CUmg","ZNmg","CLDmg","MNmg","SEmcg","IDmcg","RETOLmcg","CARTBEQmcg","VITAmcg","VITDmcg","VITEmg","VITKmcg","THIAmg","RIBFmg","NIAmg","NIATRPmg","NIAEQmg","VITB6_mg","VITB12mcg","FOLmcg","PANTACmg","BIOTmcg","VITCmg","transRETOLmg","cisRETOLmg","dehydroRETOLmg","RETALDmcg","CARTAmcg","CARTBmcg","Cryptoxanthinsmcg","Luteinmcg","LYCOmcg","CHOCALOHmcg","CHOCALmcg","methylFOLmcg","TOCPHAmg","TOCPHBmg","TOCPHDmg","TOCPHGmg","TOCTRAmg","TOCTRGmg","FAC4:0","FAC6:0","FAC8:0","FAC10:0","FAC11:0xb","FAC12:0","FAC12:0xb","FAC13:0","FAC13:0xb","FAC14:0","FAC14:0xb","FAC15:0","FAC15:0xb","FAC16:0","FAC16:0xb","FAC17:0","FAC17:0xb","FAC18:0","FAC18:0xb","FAC19:0","FAC20:0","FAC20:0xb","FAC22:0","FAC22:0xb","FAC24:0","FAC24:0xb","FAC25:0xb","FOD4:0","FOD6:0","FOD8:0","FOD10:0","FOD11:0xb","FOD12:0","FOD12:0xb","FOD13:0","FOD13:0xb","FOD14:0","FOD14:0xb","FOD15:0","FOD15:0xb","FOD16:0","FOD16:0xb","FOD17:0","FOD17:0xb","FOD18:0","FOD18:0xb","FOD19:0","FOD20:0","FOD20:0xb","FOD22:0","FOD22:0xb","FOD24:0","FOD24:0xb","FOD25:0xb","FAC10:1","FAC10:1c","FAC12:1","FAC12:1c","FAC14:1","FAC14:1c","FAC15:1","FAC15:1c","FAC16:1","FAC16:1c","FAC17:1","FAC17:1c","FAC18:1","FAC18:1c","FAC18:1n9","FAC18:1n7","FAC20:1","FAC20:1c","FAC22:1","FAC22:1c","FAC22:1n11","FAC22:1n9","FAC24:1","FAC24:1c","MONOFACtr","FOD10:1","FOD10:1c","FOD12:1","FOD12:1c","FOD14:1","FOD14:1c","FOD15:1","FOD15:1c","FOD16:1","FOD16:1c","FOD17:1","FOD17:1c","FOD18:1","FOD18:1c","FOD18:1n9","FOD18:1n7","FOD20:1","FOD20:1c","FOD22:1","FOD22:1c","FOD22:1n11","FOD22:1n9","FOD24:1","FOD24:1c","MONOFODtr","FAC16:2","FAC16:2c","FAC16:3c","FAC16:4","FAC16:4c","FAC16 poly","FAC18:2","FAC18:2cn6","FAC18:3","FAC18:3cn3","FAC18:3cn6","FAC18:4","FAC18:4cn3","FAC18 poly","FAC20:2","FAC20:2cn6","FAC20:3","FAC20:3cn6","FAC20:4","FAC20:4cn6","FAC20:5","FAC20:5cn3","FAC20 poly","FAC21:5","FAC21:5cn3","FAC22:2","FAC22:2cn6","FAC22:3cn6","FAC22:4","FAC22:4cn6","FAC22:5","FAC22:5cn3","FAC22:6","FAC22:6cn3","FAC22 poly","POLYFACtr","FOD16:2","FOD16:2c","FOD16:3","FOD16:4","FOD16:4c","FOD16 poly","FOD18:2","FOD18:2cn6","FOD18:3","FOD18:3cn3","FOD18:3cn6","FOD18:4","FOD18:4cn3","FOD18 poly","FOD20:2","FOD20:2cn6","FOD20:3","FOD20:3cn6","FOD20:4","FOD20:4cn6","FOD20:5","F20D5N3g","FOD20 poly","FOD21:5","FOD21:5cn3","FOD22:2","FOD22:2cn6","FOD22:3cn6","FOD22:4","FOD22:4cn6","FOD22:5","FOD22:5cn3","FOD22:6","F22D6N3g","FOD22 poly","POLYFODtr","Total PHYTO","Other CHOL and PHYTO","PHYTO","BSITPHYTO","BRASPHYTO","CAMPHYTO","D5AVEN","D7AVEN","D7STIG","STIGPHYTO","CITA","MALA","CHOALVg"
"11-849","Doughnuts, with jam","UK21","10 samples, branded and own brand","AP","11-242","DH, Nutrient analysis of biscuits, buns, cakes and pastries, 2011",NA,"1.00",NA,NA,"5.70","0.956","28.9","0.95","5.4","13.1","48.4","321","1352","28.2",NA,"20.3","11.4","0","5.5","0","3.4","0",NA,"1.4","1.7","39.60","4.96","16.01","2.01","1.77","0.22","40.90","5.02","41.75","5.12","17.80","2.23","17.80","2.23","39.55","4.95","0.05","0.01","0.90","0.11","7.2","404","121","72","15","135","1.15","0","0.6","320","0.39","3","15","0","0","0",NA,"1.75",NA,"0.08","0.03","1.3","1.1","2.3","0.04","0.1","21","0.26","4.7",NA,NA,NA,NA,NA,NA,"0",NA,"34","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.11","0",NA,"0.23","0.23","0",NA,"0.75","0.75","0.04","0.04","33.04","33.04","0.10","0.10","4.60","4.55",NA,"0.40","0.40","0.17","0.17","0.10","0.10","0","0","0","0.01","0",NA,"0.03","0.03","0","0","0.09","0.09","0.01","0.01","4.14","4.14","0.01","0.01","0.58","0.57",NA,"0.05","0.05","0.02","0.02","0.01","0.01","0","0","0","0","0","0","0","0","0","0.22","0.22","0","0","40.86","40.02","39.23","1.38","0.51","0.51","0.10","0.10","0","0.10","0","0","0.85","0","0","0","0","0","0","0","0","0.03","0.03","0","0","5.12","5.01","4.91","0.17","0.06","0.06","0.01","0.01","0","0.01","0","0","0.11",NA,NA,NA,NA,NA,NA,"16.09","16.01","1.77","1.77","0","0","0",NA,"0","0","0","0","0","0","0","0",NA,NA,NA,"0","0",NA,"0","0","0","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,"2.01","2.00","0.22","0.22","0","0","0",NA,"0","0","0","0","0","0","0","0",NA,NA,NA,"0","0",NA,"0","0","0","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.0952380952381
"16-039","Dover sole, raw","UK21","Literature sources","JA",NA,"Souci-Fachman-Kraut (1989) Food composition and nutrition tables 1989/90, and literature sources",NA,NA,NA,NA,NA,NA,"80.0","2.90","18.1","1.8","0.0","89","374","0.0",NA,"0.0","0.0",NA,"0.0","0.0","0.0","0.0",NA,"0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","100","310","29","49","200","0.80","0.02","0.4","140",NA,"23",NA,"0","0","0","0",NA,NA,"0.06","0.10","3.0","3.4","6.4",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"17-715","Dressing, blue cheese","UK21","7 samples, 2 brands","WCG","17-300","LFRA, Nutrient analysis of miscellaneous foods, 1992; and industry data, 2013. Fatty acids calculated from Fatty Acid Supplement, 1998 and phytosterols from Fatty Acid Supplement, 1998",NA,"1.00",NA,NA,"6.25","0.960","51.0","0.31","2.0","35.9","9.8","368","1519","2.1",NA,"7.7","4.0","0.0","3.5","0.2","0.0","0","0.0",NA,"1.3","19.20","6.59","48.00","16.48","9.90","3.40",NA,NA,"22.89","7.85",NA,NA,"57.90","19.87","19.20","6.59","0.00","0.00",NA,NA,"31.8","840","52","58","7","61","0.60","0.02","0.4","1060","0.10","1","6",NA,NA,NA,"0.2","4.58",NA,"0.01","0.04","0.0","0.7","0.7","0.01","0.0","5","0.12","1.0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.20","0.10","0.00","0.00",NA,NA,"0.20",NA,NA,NA,"0.50",NA,"0.10",NA,"12.50",NA,"0.10",NA,"4.80",NA,NA,"0.30",NA,"0.40",NA,"0.00",NA,"0.07","0.03","0.00","0.00",NA,NA,"0.07",NA,NA,NA,"0.17",NA,"0.03",NA,"4.29",NA,"0.03",NA,"1.64",NA,NA,"0.10",NA,"0.14",NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,"0.10",NA,"0.00",NA,"0.20",NA,"0.00","22.40",NA,"21.00","1.40",NA,"0.20",NA,"0.00","0.00","0.00",NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,"0.03",NA,"0.00",NA,"0.07",NA,"0.00","7.69",NA,"7.21","0.48",NA,"0.07",NA,"0.00","0.00","0.00",NA,"0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,"0.00",NA,NA,NA,NA,"0.00",NA,"0.00",NA,"0.00",NA,NA,NA,NA,NA,NA,NA,"0.00",NA,"0.00",NA,"0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,"0.00",NA,NA,NA,NA,"0.00",NA,"0.00",NA,"0.00",NA,NA,NA,NA,NA,NA,NA,"0.00",NA,"0.00",NA,"0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33333333333333
"17-701","Dressing, French","UK21","8 samples, 6 brands","WCG","17-509","LFRA, Nutrient analysis of miscellaneous foods, 1992; and industry data, 2013",NA,"1.00",NA,NA,"6.25","0.956","55.3","0.05","0.3","32.2","11.7","335","1384","5.0",NA,"6.7",NA,NA,NA,NA,"0.0","0.0","0.0",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0.0",NA,NA,"0.00","0.00","0.0","0.0","0.0","0.00","0.0","0","0.00","0.0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.59",NA,NA,"9.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.48",NA,"0.07",NA,"10.56",NA,"0.12",NA,"5.50",NA,NA,"0.00",NA,"0.00",NA,"0.00",NA,"0.00","0.00","0.00","0.02",NA,"0.05",NA,NA,NA,"0.23",NA,"0.03",NA,"4.99",NA,"0.06",NA,"2.60",NA,NA,"0.00",NA,"0.00",NA,"0.00",NA,NA,NA,"0.00",NA,"0.00",NA,"0.00",NA,"0.00",NA,"0.17",NA,"0.00",NA,"22.26","21.15","1.11",NA,"0.00",NA,"0.00","0.00","0.00",NA,"0.00","0.00",NA,"0.00",NA,"0.00",NA,"0.00",NA,"0.00",NA,"0.08",NA,"0.00",NA,"10.51","9.99","0.52",NA,"0.00",NA,"0.00","0.00","0.00",NA,"0.00","0.00",NA,NA,NA,NA,NA,NA,NA,"57.92",NA,"2.27",NA,NA,"0.00",NA,NA,NA,NA,"0.00",NA,"0.00",NA,"0.00",NA,NA,NA,NA,NA,NA,NA,"0.00",NA,"0.00",NA,"0.00",NA,"0.54",NA,NA,NA,NA,NA,NA,NA,"27.25",NA,"0.92","0.00",NA,"0.00",NA,NA,NA,NA,"0.00",NA,"0.00",NA,"0.00",NA,NA,NA,NA,NA,NA,NA,"0.00",NA,"0.00",NA,"0.00",NA,"0.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1428571428571
"17-716","Dressing, French, fat free","UK21","Manufacturer's data (Kraft)","WCG","17-538","Industry data, 2013;  minerals and vitamins as Miscellaneous Foods (1994), 17-301",NA,"1.00",NA,NA,"6.25",NA,NA,"0.02","0.1","0","8.7","33","141","0.1",NA,"8.6",NA,NA,NA,NA,"0.0","0.0","0.0","0.3","0.5",NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","0.0","1190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0.0",NA,NA,"0","0","0","0","0","0","0.0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.28571428571428
"17-787","Dressing, French, homemade","UK21","Recipe","WC","17-579","Updated 2014",NA,"1.00",NA,NA,NA,NA,"24.5","0.02","0.1","74.9","0.2","680","2794","0.0",NA,"0.2","0.1",NA,"0.1","0.0","0.0","0.0",NA,"0.0","0.0",NA,"10.73",NA,NA,NA,NA,NA,NA,NA,"54.75",NA,NA,NA,"6.15",NA,NA,NA,NA,NA,"0","0.0","1","9","1","1","3","0.33","0.01","0","12","0","0",NA,"0",NA,NA,"0.0","3.82",NA,"0","0","0","0","0","0","0.0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19047619047619
"17-788","Dressing, oil and lemon, homemade","UK21","Recipe","WC","17-611","Updated 2014",NA,"1.00",NA,NA,NA,NA,"22.1","0.02","0.1","72.4","3.4","652","2683","0",NA,"3.4","0.1",NA,"0.2","3.1","0.0","0.0",NA,"0.0","0.1",NA,"4.79",NA,NA,NA,NA,NA,NA,NA,"42.97",NA,NA,NA,"21.24",NA,NA,NA,NA,NA,"0","0.0","0","39","5","3","3","0.17","0.02","0","2","0.06","0",NA,"0","4","1","0.0",NA,NA,"0.01","0","0","0","0","0.01","0.0","3","0.03","0.1","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23809523809524
"17-717","Dressing, thousand island","UK21","7 samples, 4 brands","WCG","17-306","LFRA, Nutrient analysis of miscellaneous foods, 1992; industry data, 2013; and fatty acids calculated from Fatty Acid Supplement. 1998 and phytosterols from Fatty Acid Supplement, 1998",NA,"1.00",NA,NA,"6.25","0.960","66.6","0.11","0.7","16.4","15.9","210","873","2.5",NA,"13.4",NA,"0.0",NA,NA,"0.0","0.0","0.0","0.4","0.4",NA,"2.04","36.60","5.74","9.20","1.44",NA,NA,NA,"6.38",NA,NA,NA,"6.96","13.00","2.04","0.00","0.00",NA,NA,NA,"470","130","24","9","34","0.30","0.05","0.2","730","0.07","1","5",NA,NA,NA,"0.1","4.40",NA,"0.01","0.02","0.1","0.2","0.3","0.02","0.0","4","0.10","1.0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00","0.00","0.00","0.00",NA,NA,"0.00",NA,NA,NA,"0.10",NA,"0.00",NA,"9.20",NA,"0.10",NA,"3.10",NA,NA,"0.50",NA,"0.00",NA,"0.00",NA,"0.00","0.00","0.00","0.00",NA,NA,"0.00",NA,NA,NA,"0.02",NA,"0.00",NA,"1.44",NA,"0.02",NA,"0.49",NA,NA,"0.08",NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,"0.00",NA,"0.00",NA,"0.30",NA,"0.00","39.20",NA,"36.70","2.50",NA,"0.90",NA,"0.30","0.00","0.00",NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,"0.00",NA,"0.00",NA,"0.05",NA,"0.00","6.15",NA,"5.76","0.39",NA,"0.14",NA,"0.05","0.00","0.00",NA,"0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,"0.00",NA,NA,NA,NA,"0.00",NA,"0.00",NA,"0.00",NA,NA,NA,NA,NA,NA,NA,"0.00",NA,"0.00",NA,"0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,"0.00",NA,NA,NA,NA,"0.00",NA,"0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,"0.00",NA,"0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1428571428571
"17-789","Dressing, yogurt, homemade","UK21","Recipe","WC","17-612","Updated 2014",NA,"1.00",NA,NA,NA,NA,"82.4","0.83","5.3","2.7","7.1","72","301","0",NA,"7.0","0",NA,"0.1","0","0.0","4.2","0.0","0","0.1",NA,"1.73",NA,NA,NA,NA,NA,NA,NA,"0.72",NA,NA,NA,"0.09",NA,NA,NA,NA,NA,"0.10","9.9","73","273","187","19","156","0.34","0.01","0.6","154","0.08","2","57","25","37","31","0.0","0.15",NA,"0.06","0.25","0.2","1.2","1.4","0.09","0.2","20","0.45","2.3","4","23","5",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.43","2.14","1.23","2.70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(0.07)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.76190476190476
"14-087","Dried mixed fruit","UK21","Calculated as sultanas 49%, currants 24%, raisins 18% and peel 9%","FA","50-888","Reviewed 2013. Fruit and Nuts Supplement, 1992",NA,"1.00",NA,NA,"6.25",NA,"15.5","0.37","2.3","0.4","68.1","268","1144","0.0",NA,"68.1","33.3",NA,"31.6","0.8","2.3","0.0","0.0","2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00","0.0","48","880","73","29","73","2.20","0.47","0.4","13","0.40",NA,NA,"0","9","1","0.0",NA,NA,"0.10","0.05","0.7","0.2","0.9","0.22","0.0","15","0.09","3.9","0",NA,NA,NA,NA,"0","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.8571428571428
"17-790","Drinking chocolate powder, made up with semi-skimmed milk","UK21","Calculated from 18g powder to 200ml milk","PAA","17-532","Updated 2014",NA,"1.00",NA,NA,NA,NA,"82.2","0.58","3.7","2.0","10.9","74","311","0",NA,"10.7","0.0",NA,"0.0","6.4","0.0","4.3","0.0",NA,NA,NA,"1.26",NA,NA,NA,NA,NA,NA,NA,"0.52",NA,NA,NA,"0.02",NA,NA,NA,NA,NA,"0.06","5.4","58","184","114","21","102","0.31","0.30","0.9","89","0.08",NA,"42","17",NA,NA,"0","0.06",NA,"0.03","0.20","0.2","0.7","0.9","0.05","0.7","7","0.59","3.4","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3809523809524
