"Priority","fdc_id","food_desc","food_group","Edible_factor_in_FCT","ENERCkJ","ENERCkcal_standardised","WATERg","CHOAVLDFg","NTg","PROCNTg","PROPLAg","PROANIg","FIBTGg","ASHg","FATg","CHOLEg","CHOLEmg","FASATg","FAMSg","FAPUg","STARCHg","SUGARg","CAmg","FEmg","MGmg","Pmg","Kmg","NAmg","ZNmg","CUmg","SEmcg","MNmcg","VITAmcg","CARBEQmcg","VITDmcg","VITEmg","THIAmg","RIBFmg","NIAmg","VITB6_mg","FOLmcg","VITCmg","source_fct","nutrient_data_source"
1,"020021","Beef, meat, very fat, boiled","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,2170.04,534.7,33.6,0,2.48,15.5,0,15.5,0,0.28,52.3,0.097,9.7e-05,24.3,23.4,1.8,0,0,6,1,12,110,200,35,1.5,0.01,3,10,0,0,NA,0.08,0.05,0.18,1.6,0.23,26,0,"LS06","GB6"
2,"020022","Beef, meat, stewed with vegetables","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,727.2526,175.133876578,69.5778036476523,1.185098952,2.41753977493209,15.07566938,0.174621653084983,14.9010477,0.34070625,1.5917734,12.01008925,0.0589833139309274,5.89833139309274e-05,4.74375242530074,4.28826154443151,1.12747380675204,0.0124175397749321,0.978657353511835,14.326737,0.630190143577804,17.516492,132.5728,255.2813349,373.899883585565,2.70834303453628,0.264610011641444,6.80325960419092,39.1152502910361,204.235545207606,1225.05238649593,0.481179666278619,0.581024447031432,0.0644004656577415,0.0471711292200233,2.57462165308498,0.109336437718277,4.81955762514552,1.90919674039581,"LS06","Recipe"
1,"020106","Beef, heart, raw","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,449.23,108.9,77.11,0.14,2.8352,17.72,0,17.72,0,1.1,3.94,0.124,0.000124,1.383,1.137,0.546,0.1,0,7,4.31,21,212,282,98,1.7,0.396,21.8,0.035,NA,0,NA,0.22,0.238,0.906,7.53,0.279,3,2,"LS06","US18"
1,"020025","Beef, heart, boiled","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,703.6,167.6,64.1,0,4.61,28.8,0,28.8,0,1.1,5.6,0.193,0.000193,1.68,1.25,1.37,0,0,6,7.5,25,250,233,63,3.13,0.74,3,59,0,0,NA,0.72,0.14,1.54,4.1,0.21,2,2,"LS06","SA99"
1,"020023","Beef, kidney, raw","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,434.3,96.3,77,0,2.65,16.6,0,16.6,0,1.1,3.1,0.285,0.000285,0.97,0.66,0.67,0,0,6,7.4,17,210,257,179,1.85,0.47,148.8,102,264,624,NA,0.2,0.38,2.55,8,0.51,80,9,"LS06","SA99"
1,"020026","Beef, kidney, boiled","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,576.3,134.6,68.8,0,4.08,25.5,0,25.5,0,1.3,3.4,0.387,0.000387,1.09,0.74,0.74,0,0,17,7.3,18,306,179,134,4.22,0.68,210,185,373,883,NA,0.18,0.19,4.06,6,0.52,98,1,"LS06","SA99"
1,"020043","Beef, tripe, raw","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,389.4,96.4,81.4,0,2.33,14.6,0,14.6,0,0.4,4,0.095,9.5e-05,2.03,1.31,0.07,0,0,9,2,8,79,270,46,2.47,0.09,NA,10,0,0,0,0.08,0.01,0.17,0.1,0.04,2,3,"LS06","SA99"
1,"020030","Beef, tripe, boiled","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,125.209,32.35369771,92.3344051446945,0,0.7491961414791,4.69453376,0,4.6945338,0,1.8135048,1.28617363,0.0305466237942122,3.05466237942122e-05,0.652733118971061,0.421221864951768,0.022508038585209,0,0,4.662379,0.647909967845659,4.598071,25.41801,88.2475884,648.231511254019,0.795819935691318,0.0358520900321543,0,3.21543408360129,0,0,0,0.0257234726688103,0.00192926045016077,0.042443729903537,0.0192926045016077,0.00771704180064309,0.321543408360129,0.964630225080386,"LS06","Recipe"
1,"020031","Blood, pork, boiled with fat","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,328.56,74.09,79.76,0.08,2.8752,17.97,0,17.97,NA,1.16,0.21,0.04,4e-05,NA,NA,NA,NA,NA,6.333,30.647,10.225,51,175.267,205,0.36,0.12,0.014,0.056,27,NA,0.1,NA,NA,0.03,1.5,0.01,NA,0.105,"LS06","SK"
1,"020034","Chicken, meat and skin, raw","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,462,118.3,74.9,0,3.68,23,0,23,0,1.1,2.7,0.041,4.1e-05,0.75,1.05,0.68,0,0,14,1.1,28,224,309,43,0.74,0.06,12,90,8,0,0.2,0.13,0.13,0.08,5.7,0.061,1,1,"LS06","SA99"
1,"020050","Chicken, meat and skin, boiled","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,921.8,222.6,59.6,0,4.29,26.8,0,26.8,0,1,12.6,0.086,8.6e-05,3.52,5.47,2.92,0,0,11,0.8,23,184,234,56,1.78,0.09,14.6,18,12,0,0.46,0.42,0.08,0.15,10.3,0.173,6,0,"LS06","SA99"
1,"020046","Chicken, meat and skin, stewed with vegetable","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,685.3516,165.538293178,68.8730853391685,0.555069292,3.14237782640408,19.63311451,0.0853391684901532,19.5477753,0.18307805,1.5368344,9.19839533,0.062727935813275,6.2727935813275e-05,2.56878191101386,3.990882567469,2.13304157549234,0.0087527352297593,0.480671043034282,10.401167,0.62873814733771,18.533917,136.674,192.5966448,329.387308533917,1.32582056892779,0.0734865061998541,10.7177242888403,24.507658643326,152.122538293217,860.131291028446,0.335521517140773,0.347921225382932,0.0368927789934355,0.0734792122538293,4.54048140043764,0.080437636761488,2.69146608315098,0.889861415025529,"LS06","Recipe"
2,"020037","Chicken, white meat, raw","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,462,118.3,74.9,0,3.68,23,0,23,0,1.1,2.7,0.041,4.1e-05,0.75,1.05,0.68,0,0,14,1.1,28,224,309,43,0.74,0.06,12,90,8,0,0.2,0.13,0.13,0.08,5.7,0.61,1,1,"LS06","SA99"
2,"020051","Chicken, white meat, boiled","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,614.1,153.3,67.6,0,4.57,28.6,NA,NA,0,1.1,4.1,0.052,5.2e-05,1.2,1.67,0.94,0,0,8,0.5,26,207,259,46,0.88,0.06,13,10,8,0,0.1,0.27,0.06,0.1,5.7,0.16,2,0,"LS06","SA99"
2,"020035","Chicken curry, boiled","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,432.8402,109.60480596,77.4578558225508,0.78336414,2.72839186691312,17.1702403,0.164695009242144,17.0055453,0.21719039,1.6444547,3.9767098,0.031,3.1e-05,0.799870609981516,1.16449168207024,1.73846580406654,0,0.281700554528651,16.820702,1.12051756007394,24.735675,170.9076,253.0147874,324.251386321627,0.60090573012939,0.0607763401109057,8.91756007393715,116.136783733826,5.97042513863216,0,0.147874306839187,0.821072088724584,0.0598558225508318,0.0417449168207024,2.55072088724584,0.0302550831792976,0.414048059149723,1.10720887245841,"LS06","Recipe"
2,"20036","Chicken, drumsticks, fried in sunflower oil","MEAT, POULTRY, FISH AND THEIR PRODUCTS",0.63,794.68,185.1,63,0,4.14,25.8,0,25.8,NA,0.96,9.1,0.135,0.000135,0.3,0.3,0.2,NA,NA,15,1,25,210,280,130,2.3,0.09,17,20,NA,0,NA,0.21,0.09,0.09,5.5,0.19,12,0,"LS06",NA
2,"020028","Chicken, feet, raw","MEAT, POULTRY, FISH AND THEIR PRODUCTS",0.65,844.4,202.9,55.7,0,3.25,20.3,0,20.3,0.9,9.8,13.3,NA,NA,3.98,5.95,2.79,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LS06","SA99"
2,"020038","Chicken, feet, boiled","MEAT, POULTRY, FISH AND THEIR PRODUCTS",0.65,273.0496,66.96406551,84.6259256897698,0,1.05093684814589,6.56431324,0,6.5643132,0.29102867,4.2179755,4.30075695,0,0,1.28699343249866,1.92402284506709,0.902188863485239,0,0,1.713835,0.002910286656404,1.545686,0.009700956,0.863385,382.864377909148,0.000970095552134666,0.00643496716249328,0,0,0,0,0,0,0,0.00582057331280799,0,0,0,0,"LS06","Recipe"
1,"020108","Chicken, giblets, raw","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,499.78,120.95,74.87,1.8,2.8608,17.88,0,17.8,0,0.99,4.47,0.262,0.000262,1.36,1.12,1.09,1.8,0,10,5.86,18,197,228,77,3.32,0.243,0.149,55.2,NA,NA,NA,NA,0.088,0.987,6.662,0.42,345,16.2,"LS06","US18"
1,"020039","Chicken, giblets, boiled","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,631.5,148.8,67.6,0,4.14,25.9,0,25.9,0,0.9,4.8,0.393,0.000393,1.49,1.19,1.08,0,0,12,6.4,20,229,158,58,4.57,0.26,NA,170,2229,NA,NA,1.3,0.09,0.95,4.1,0.34,376,8,"LS06","SA99"
2,"020041","Chicken, heads, raw","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,522.5,122.6,73.1,0,2.16,13.5,0,13.5,2.4,3.6,7.4,NA,NA,2.21,3.31,1.55,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LS06","SA99"
2,"020042","Chicken, heads, boiled","MEAT, POULTRY, FISH AND THEIR PRODUCTS",0.6,168.9583,40.99784116,90.2524798921509,0,0.698468797536959,4.36542998,0,4.36543,0.77607644,2.2131113,2.39290236,0,0,0.714637056739204,1.07033875918858,0.501216035269577,0,0,1.713835,0.002910286656404,1.545686,0.009700956,0.863385,382.864377909148,0.000970095552134666,0.00643496716249328,0,0,0,0,0,0,0,0.00582057331280799,0,0,0,0,"LS06","Recipe"
2,"020029","Chicken, heads and feet, boiled","MEAT, POULTRY, FISH AND THEIR PRODUCTS",0.6,221.3174,54.05468517,87.5829741625049,0,0.875943536065312,5.4726232,0,5.4726232,0.53430937,3.0585163,3.35157693,0,0,1.00223484071059,1.49930446284007,0.702697772000639,0,0,1.700075,0.00242867893548608,1.424825,0.008095596,0.7205081,319.776059839,0.000809559645162026,0.0063145652322638,0,0,0,0,0,0,0,0.00485735787097216,0,0,0,0,"LS06","Recipe"
1,"020044","Chicken, liver, raw","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,478.76,113.15,76.46,0,2.7072,16.92,NA,NA,0,1.06,4.83,0.345,0.000345,1.563,1.249,0.819,NA,0,8,8.99,19,297,230,71,2.67,0.492,54.6,0.255,NA,NA,NA,0.7,0.305,1.778,9.728,0.853,588,17.9,"LS06","US18"
1,"020045","Chicken, liver, boiled","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,631.9,152.7,68.3,0.9,3.9,24.4,0,24.4,0,1,5.5,0.631,0.000631,1.84,1.34,0.9,0.9,0,14,8.5,21,312,140,51,4.34,0.37,36.9,297,4913,0,1.79,1.44,0.15,1.75,4.5,0.58,770,16,"LS06","SA99"
2,"020048","Chicken, wings, fried in sunflower oil","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,1303.52,315.04,48.62,2.29,4.1776,26.11,0,26.11,0.1,0.72,22.16,0.081,8.1e-05,6.06,8.89,4.95,NA,NA,15,1.25,19,150,177,77,1.76,0.061,0.028,21.3,NA,NA,NA,NA,0.058,0.137,6.697,NA,NA,0,"LS06","US18"
2,"020058","Goat, meat, raw","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,438.9,105.19,75.8,0,3.3,20.6,0,20.6,0,1.1,2.31,0.057,5.7e-05,0.71,1.03,0.17,0,0,13,2.8,0,180,385,82,4,0.26,NA,38,0,NA,NA,0.04,0.11,0.49,3.8,0,5,0,"LS06","SA99"
2,"020059","Goat, meat, roasted","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,575.1,137.4,68.2,0,4.34,27.1,NA,NA,0,1.5,3,0.075,7.5e-05,0.93,1.36,0.23,0,0,17,3.7,0,201,405,86,5.27,0.3,NA,42,0,NA,NA,0.05,0.09,0.61,4,0,5,0,"LS06","SA99"
2,"020070","Mutton, meat, raw","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,1084.8,264,60.7,0,2.7,16.9,0,16.9,0,0.9,21.6,0.072,7.2e-05,9.47,8.86,1.7,0,0,12,1.6,22,160,230,58,3.33,0.1,2.7,19,0,0,0.53,0.21,0.12,0.22,6.1,0.13,18,0,"LS06","SA99"
2,"020066","Mutton curry","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,748.1169,182.227944106,72.1530938123752,0.845908184,1.62487025948104,10.29760479,0.177844311377246,10.1197605,0.23453094,1.4484032,15.07265469,0.0431137724550898,4.31137724550898e-05,5.93558882235529,5.72453093812375,2.35231536926148,0,0.304191616766467,14.411178,1.28982035928144,17.648703,101.519,164.2335329,350.778443113772,2.05207584830339,0.0784431137724551,1.66546906187625,64.9301397205589,0.0598802395209581,0,0.317365269461078,0.908582834331337,0.0454730538922156,0.0857964071856287,2.21544910179641,0.0501556886227545,5.43712574850299,0.397205588822355,"LS06","Recipe"
2,"020069","Mutton, mince, boiled","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,1138.6,278.5,55.1,0,3.96,24.8,0,24.8,0,1.1,19.7,0.097,9.7e-05,8.12,8.32,1.4,0,0,22,1.8,24,201,339,81,4.67,0.13,3.6,24,0,0,0.6,0.25,0.1,0.25,6.7,0.14,19,0,"LS06","SA99"
2,"020075","Mutton, stewed with vegetables","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,637.1078,161.485396428,85.0131736526946,1.517385257,1.44047287899861,9.0132128,0.148817802503477,8.8143255,0.17385257,1.2496523,13.0403338,0.0375521557719054,3.75521557719054e-05,5.17034075104312,4.9442628650904,2.02426981919332,1.11265646731572,0.296244784422809,10.639777,0.93115438108484,14.005563,89.0751,165.3616134,306.954102920723,1.77892906815021,0.0705146036161335,1.53755215577191,37.6564673157163,0.1,1040.77885952712,0.276425591098748,0.842280945757997,0.0499860917941586,0.0741863699582754,1.9798331015299,0.0596244784422809,5.34075104311544,2.76773296244784,"LS06","Recipe"
1,"020090","Offals, chicken, raw (liver, giblets)","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,555.13,130.975,72.03,0,2.07,21.41,0,12.95,0,0.98,4.815,0.369,0.000369,1.5265,1.2195,0.9495,0,0,10,7.695,19.5,263,194,64.5,3.62,0.376,27.3,85.1275,1114.5,0,0,1,0.1185,0.8184,4.1484,0.3579,241,12.95,"LS06","Recipe"
1,"020091","Offals, beef, raw (heart, kidney, liver and tripe)","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,473.4686,113.850000024,75.73,2.091428571,2.35357142857143,17.26,0,17.26,0,0.9214286,3.82714286,0.218785714285714,0.000218785714285714,1.59685714285714,0.906714285714286,0.498714285714286,2.08571428571429,0,7.214286,4.81571428571429,15.071429,202.0714,288.7857143,82.0714285714286,2.78928571428571,1.34871428571429,39.1214285714286,112.433571428571,3788.78571428571,488.785714285714,0.392857142857143,0.327857142857143,0.110828571428571,0.928371428571429,4.09542857142857,0.277628571428571,50.5714285714286,10.5,"LS06","Recipe"
1,"020092","Offals, beef, boiled","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,211.0254,54.264389568,87.9263552772607,0.977266317,1.09975837235103,8.06511724,0,8.0651172,0,1.7642861,1.78831726,0.102232470243132,0.000102232470243132,0.746166864105602,0.423682330155507,0.233035294560087,0.974596190368741,0,16.788421,2.25225174404393,14.225099,94.42903,135.5356236,314.040258739023,1.30402305334612,0.677477858633723,18.2803538857863,52.5370762114289,1770.39403170305,228.395949681277,0.183571200240687,0.153198510746319,0.051787104416991,0.437807299599481,1.91367969763637,0.129728098381001,23.6306199582558,4.90635753370565,"LS06","Recipe"
2,"020083","Offals, chicken, boiled (giblets and liver)","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,545.9033,132.742980276,74.217840539046,0.981526614,1.41776066520573,15.36997972,0,15.3408975,0,2.2109796,7.25966166,0.324630839494542,0.000324630839494542,1.62315419747271,1.56935199787003,3.05800069633604,0.981526614373195,0,9.597149,5.22462981547095,15.646261,185.0505,135.0726033,618.725295430807,2.7860814713171,0.226550883732361,13.4683627910787,128.034693919348,1786.12396829623,0,0.650715792491859,1.94923915047003,0.0519118520490712,0.60571097958097,2.43462223769636,0.218117025416266,202.66706944928,11.7056136973396,"LS06","Recipe"
1,"020079","Offals, sheep, raw (kidney, lung, liver)","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,457.25,110.30000003,76.1583333333333,0.75,1.77833333333333,18.075,0,18.075,0,1.2583333,3.66666667,0.21075,0.00021075,1.34583333333333,0.821666666666667,0.55,0.75,0,9.25,6.81666666666667,16.583333,283.9167,275.75,120.583333333333,3.065,3.08916666666667,62.8583333333333,96.34125,3095,10,0.195833333333333,0.361666666666667,0.159,1.19075,5.806,0.2745,52.75,20.1666666666667,"LS06","Recipe"
1,"020078","Offals, sheep, boiled","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,183.6647,48.070380122,89.0793772842564,0.319046953,0.756495775998083,7.68903158,0,7.6890316,0,1.9518584,1.55978511,0.0896521938846838,8.96521938846838e-05,0.572512032913263,0.349533662199676,0.233967765772603,0.319046953326277,0,18.185676,2.90190928880989,14.68325,120.7841,117.9339338,344.10986399313,1.30454754248967,1.36431567174612,26.7396796548901,40.9831763895269,1316.6004273931,4.25395937768369,0.0833067044796389,0.153851530826227,0.0676379541051707,0.510794172275369,2.46984881468315,0.116771184917417,22.4396357172815,8.57881807832877,"LS06","Recipe"
1,"020085","Polony, cooked, retail","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,1291.9,314.7,54.3,2.8,1.87,11.7,0,11.7,0,3,28.3,0.055,5.5e-05,10.7,13.39,2.4,2.8,0,12,1.5,11,91,180,1019,1.94,0.08,11.3,39,0,0,0,0.22,0.17,0.14,2.6,0.18,5,0,"LS06","SA99"
2,"020094","Pork, bacon, fatty, pan-fried","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,2349.1,566.8,12.9,0,4.87,30.5,0,30.5,0,6.8,49.2,0.085,8.5e-05,17.42,23.69,5.81,0,0,12,1.6,24,336,486,1596,3.26,0.17,24.7,41,NA,0,0,0.54,0.69,0.29,7.3,0.27,5,0,"LS06","SA99"
1,"020096","Pork, fatty , raw","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,1543.5,373.5,49.8,0,2.23,13.9,0,13.9,0,0.7,35.1,0.074,7.4e-05,12.44,15.93,3.8,0,0,19,0.7,13,155,253,42,1.59,0.06,28.4,11,3,0,1,0.29,0.6,0.21,3.8,0.284,4,0,"LS06","SA99"
1,"020097","Pork, fatty, boiled","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,2130.31,514.9,33.1,0,2.27,14.2,0,14.2,NA,1.47,50.9,0.098,9.8e-05,17.9,21.5,8.9,0,0,10,0.6,14,140,240,69,0.9,0.05,9,0,NA,0,NA,0.05,0.37,0.16,3.8,0.16,2,0,"LS06","GB6"
2,"020099","Pork, ham, sliced, regular","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,530.1,128.6,70.5,1,3.1,19.4,0,19.4,0,4.2,5,0.047,4.7e-05,1.62,2.35,0.48,0,1,7,0.8,17,218,350,1429,1.93,0.07,16.2,33,0,0,0,0.29,0.93,0.22,4.8,0.46,4,0,"LS06","SA99"
2,"020104","Pork, sausage, grilled","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,1504.6,365.6,44.6,1,3.14,19.7,0,19.7,0,3.6,31.2,0.083,8.3e-05,10.81,13.9,3.81,0.8,0.2,32,1.3,17,184,361,1294,2.5,0.14,18.2,71,0,0,1.13,0.16,0.74,0.25,4.5,0.33,2,2,"LS06","SA99"
1,"020076","Sheep, kidney, raw","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,391.5,91.8,79.2,0,2.52,15.7,0,15.7,0,1.3,3,0.337,0.000337,1,0.63,0.55,0,0,13,6.4,17,246,277,156,2.24,0.45,126.9,118,95,0,NA,0.37,0.62,2.24,7.5,0.22,28,11,"LS06","SA99"
1,"020107","Sheep, lung, raw","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,378.4,92.2,79.7,0,2.672,16.7,0,16.7,0,1.1,2.6,NA,NA,0.89,0.67,0.35,0,0,10,6.4,14,219,238,157,1.8,0.254,17.7,0.019,NA,NA,NA,NA,0.048,0.237,4.124,0.11,12,31,"LS06","US18"
1,"020077","Sheep, lung, roasted","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,451.3,109.5,75.8,0,3.18,19.9,0,19.9,0,1.3,3.1,0.284,0.000284,1.06,0.8,0.43,0,0,12,4.6,11,188,127,84,1.93,0.23,32.3,16,32,0,0,NA,0.03,0.14,2.4,0.06,8,28,"LS06","SA99"
1,"020089","Sheep, liver, raw","MEAT, POULTRY, FISH AND THEIR PRODUCTS",1,562.4,135.8,71.4,1.8,3.26,20.4,0,20.4,0,1.4,5,0.371,0.000371,1.94,1.05,0.75,1.8,0,7,7.4,19,364,313,70,4.66,6.98,82.4,184,7390,24,0.47,0.72,0.34,3.63,16.1,0.9,230,13,"LS06","SA99"
2,"030001","Cheese spread, full fat","DAIRY PRODUCTS",1,1211.1,293.2,47.7,8.7,2.57,16.4,0,16.4,0,6,21.2,0.055,5.5e-05,13.33,6.22,0.62,0,8.7,562,0.3,29,712,242,1345,2.59,0.03,11.3,20,189,68,0.19,0.71,0.05,0.43,0.1,0.117,7,0,"LS06","SA99"
2,"030002","Cheese, cheddar","DAIRY PRODUCTS",1,1645.6,398.7,37.4,1.8,3.87,24.7,0,24.7,0,3.8,32.3,0.115,0.000115,18.43,8.11,0.75,0,1.8,788,0.7,30,532,82,487,3.93,0.07,13.9,70,390,277,0.25,1.15,0.04,0.36,0.1,0.074,18,0,"LS06","SA99"
2,"030003","Cheese, gouda","DAIRY PRODUCTS",1,1576.9,369.9,40.6,0.3,3.75,20.8,0,20.8,0,3.7,31.5,0.093,9.3e-05,18.79,7.94,0.75,0,0.3,806,0.8,31,565,71,511,3.74,0.06,14.5,80,423,338,0.24,1.23,0.04,0.34,0.1,0.08,21,0,"LS06","SA99"
2,"030004","Cheese, processed, full fat","DAIRY PRODUCTS",1,1367.9,331.8,45.7,0.9,3.26,20.8,0,20.8,0,5.6,27,0.085,8.5e-05,17.02,7.73,0.86,0,0.9,600,0.5,22,800,130,1320,3.2,0.17,10,0,286,95,0.21,0.55,0.03,0.28,0.1,0.08,18,0,"LS06","SA99"
2,"030009","Creamer/non dairy powder, for coffee & tea","DAIRY PRODUCTS",1,2328.4,560.3,2.2,54.9,0.75,4.8,0,4.8,0,2.6,35.5,0,0,32.53,0.97,0.01,0,9.8,22,1.2,4,422,812,181,0.51,0.12,0.6,220,20,120,0,0.27,0,0.17,0,0,0,0,"LS06","SA99"
1,"030011","Human milk, colostrum","DAIRY PRODUCTS",1,237.3,58.6,88.2,6.3,0.31,2,0,2,0,0.9,2.6,0.031,3.1e-05,1.1,1.1,0.3,0,6.3,28,0.1,3,14,70,47,0.6,0.05,NA,0,178,135,NA,1.3,0,0.03,0.1,0,2,7,"LS06","SA99"
1,"030012","Human milk, mature","DAIRY PRODUCTS",1,297.1,73.2,87.5,6.9,0.16,1,0,1,0,0.2,4.4,0.014,1.4e-05,2,1.66,0.5,0,6.9,32,0,3,14,51,17,0.17,0.05,1.8,26,64,25,0.04,0.9,0.01,0.04,0.2,0.011,5,5,"LS06","SA99"
2,"030010","Milk, goat, pasturized","DAIRY PRODUCTS",1,289.4,70.9,87,4.4,0.56,3.6,0,3.6,0,0.8,4.1,0.011,1.1e-05,2.67,1.11,0.15,0,4.4,134,0.1,14,111,204,50,0.3,0.05,1.4,18,56,0,0.13,0.09,0.05,0.14,0.3,0.046,1,1,"LS06","SA99"
1,"030007","Milk, cow, fresh, as from the cow (untreated)","DAIRY PRODUCTS",1,270.23,66.66,87.69,4.65,0.5141065830721,3.28,0,3.3,0,0.72,3.66,0.014,1.4e-05,2.278,1.057,0.136,NA,NA,119,0.05,13,93,151,49,0.38,0.01,2,0.004,NA,NA,NA,NA,0.038,0.161,0.084,0.042,5,1.5,"LS06","US18"
2,"030015","Milk powder, full fat","DAIRY PRODUCTS",1,2112.1,506.4,3,37.4,4.03,25.7,0,25.7,0,5.7,28,0.097,9.7e-05,17.55,8.31,0.7,0,37.4,930,6,85,750,1200,350,3.34,0.08,16.3,40,450,241,10,1.08,0.23,1.4,0.6,0.302,37,9,"LS06","SA99"
2,"030016","Milk powder, full fat, reconstituted","DAIRY PRODUCTS",1,262.1,64.7,88,4.6,0.5,3.2,0,3.2,0,0.7,3.5,0.012,1.2e-05,2.17,1.03,0.09,0,4.6,115,0.7,11,93,148,43,0.41,0.01,2,5,56,30,1.2,0.13,0.03,0.17,0.1,0.037,5,1,"LS06","SA99"
2,"030017","Milk powder, skimmed","DAIRY PRODUCTS",1,1661,342.163636364,3,48.090909091,5.7,36.1,0,36.1,NA,8.01,0.6,0.012,1.2e-05,0.4,0.2,0,0,50.3809523809524,1280,0.27,130,970,1590,550,4,0,11,0,NA,5,NA,0.27,0.38,1.63,1,0.6,51,13,"LS06","GB6"
2,"030018","Milk powder, skimmed, reconstituted","DAIRY PRODUCTS",1,107.4,36.5,90.8,5,0.53,3.4,0,3.4,0,3,0.1,0.002,2e-06,0.06,0.02,0,0,5,125,0,10,96,170,51,0.39,2.6,2.6,2,58,20,0.72,0,0.03,0.17,0.1,0.024,5,1,"LS06","SA99"
1,"030019","Milk, as from the cow, sterilized","DAIRY PRODUCTS",1,277.07,65.463636364,87.6,4.090909091,0.55,3.5,0,3.5,NA,0.69,3.9,0.01,1e-05,NA,NA,NA,0,4.28571428571429,120,0.18,13,91,140,57,0.3,0,1,0,NA,21,NA,0.12,0.03,0.14,0.1,0.04,0,0,"LS06","GB6"
1,"030023","Milk, full fat, 3.4 %fat, UHT","DAIRY PRODUCTS",1,260.1,64.6,88,4.8,0.5,3.2,0,3.2,0,0.7,3.4,0.01,1e-05,1.94,0.9,0.11,0,4.8,117,0.1,12,87,147,49,0.38,0.01,2,4,40,19,0.03,0.14,0.02,0.14,0.1,0.027,5,1,"LS06","SA99"
2,"030024","Milk, low fat, 2% fat, UHT","DAIRY PRODUCTS",1,210,52.8,89.3,4.9,0.52,3.3,0,3.3,0,0.7,2,0.007,7e-06,1.28,0.59,0.06,0,4.9,122,0.1,12,89,152,46,0.39,0.01,2.2,2,24,16,0.01,0.07,0.02,0.16,0.1,0.034,5,1,"LS06","SA99"
2,"030025","Milk, skimmed, fresh","DAIRY PRODUCTS",1,146.8,35,90.8,4.9,0.53,3.4,0,3.4,NA,0.8,0.2,0.002,2e-06,0.11,0.05,0.01,0,4.9,123,0,11,101,166,52,0.4,0.01,2.1,2,1,0,0,0.04,0.04,0.14,0.1,0.04,5,1,"LS06","SA99"
1,"030026","Milk, soy","DAIRY PRODUCTS",1,135.1,32.3,93.3,0.5,0.49,2.8,0,2.8,1.3,0.3,1.9,0,0,0.21,0.33,0.83,0,0.5,4,0.6,85,49,141,12,0.23,0.12,1.3,170,3,0,0,0.01,0.16,0.07,0.1,0.041,2,0,"LS06","SA99"
2,"030014","Sour milk, packaged (Mafi)","DAIRY PRODUCTS",1,269.5,66.5,87.8,4.5,0.52,3.3,0,3.3,0,0.7,3.7,0.011,1.1e-05,2.35,1.09,0.08,0,4.5,162,0.1,14,93,190,71,0.59,0.01,2.2,4,40,20,0.03,0.13,0.02,0.15,0.1,0.016,7,1,"LS06","SA99"
