"original_food_id","original_food_name","food_genus_id","food_genus_description","food_group","food_subgroup","food_genus_confidence","fct_name","data_reference_original_id","moisture_in_g","energy_in_kcal","energy_in_kj","nitrogen_in_g","totalprotein_in_g","totalfats_in_g","saturatedfa_in_g","monounsaturatedfa_in_g","polyunsaturatedfa_in_g","cholesterol_in_mg","carbohydrates_in_g","fibre_in_g","ash_in_g","ca_in_mg","fe_in_mg","mg_in_mg","p_in_mg","k_in_mg","na_in_mg","zn_in_mg","cu_in_mg","mn_in_mcg","i_in_mcg","se_in_mcg","vitamina_in_rae_in_mcg","thiamin_in_mg","riboflavin_in_mg","niacin_in_mg","vitaminb6_in_mg","folicacid_in_mcg","folate_in_mcg","vitaminb12_in_mcg","pantothenate_in_mg","biotin_in_mcg","vitaminc_in_mg","vitamind_in_mcg","vitamine_in_mg","phytate_in_mg"
"MW05_0013","Jujube, Ziziphus mauritiana, (Masau)",NA,NA,NA,NA,NA,"MW19","17","85.2","60.31","254.56","0.0976","0.6068","1.406",NA,NA,NA,"0","10.804",NA,"1.4948","19.98","0.499","7.5036","31.9976","256.306","6.3041","0.044","0.044",NA,NA,NA,"1.249",0.012,"0.019",0.6245,0.05,NA,NA,"0",NA,NA,"39.217","0",NA,NA
"MW05_0014","Lemon, raw, peeled, (Ndimu losenda)",NA,NA,NA,NA,NA,"MW19","ZA","87.8","49","208","0.11","0.7","0.2","0.03","0.01","0.06","0","7",NA,"0.4","29","0.3","9","16","157","3","0.09","0.12","70",NA,NA,NA,0.04,"0.01",0.2,0.035,NA,NA,"0","0.24","4.6","57","0","0.27",NA
"MW05_0015","Loquats, wild, Uapaca kirkiana,(Masuku a mtchire)","1349.2.01","loquat, fresh, raw","Fruits and Vegetables","fruits, other and products","m","MW19","USDA","86.73","52.08","221.09","0.068","0.43","0.2",NA,NA,NA,"0","10.44",NA,"0.5","16","0.28","13","27","266","1","0.05","0.04","148",NA,"0.6","76",0.019,"0.024",0.18,0.1,NA,NA,"0",NA,NA,"1","0",NA,NA
"MW05_0017","Medlar, African, raw, Vangueria infausta, (Lokwati)",NA,NA,NA,NA,NA,"MW19","17","73.5","105.842","448.966","0.24","1.51","0.69",NA,NA,NA,"0","20.698",NA,"0.9","3.498","7.4995","47.9915","21.8095","482.51","6.4925","0.107","0.075","452.133",NA,NA,NA,0.031,"0.025",0.44,0.029,NA,NA,"0","0.113","0.314","0","0","0",NA
"MW05_0018","Orange, raw, peeled, Citrus sinensis, (Lalanje losenda)",NA,NA,NA,NA,NA,"MW19","ZA","86.5","53.7","228.1","0.13","0.8","0.1","0.01","0.02","0.02","0","9.2",NA,"0.4","30","0.3","8","19","176","1","0.22","0.1","85",NA,NA,NA,0.08,"0.02",0.3,0.04,NA,NA,"0","0.28","4.4","53","0","0.19",NA
"MW05_0020","Peach, raw, Prunus persica, (Pichesi)",NA,NA,NA,NA,NA,"MW19","ZA","87.8","46.1","195.8","0.11","0.7","0.1","0","0","0.01","0","8.6",NA,"0.4","4","0.3","8","17","201","4","0.09","0.08","50",NA,NA,NA,0.02,"0.02",0.6,0.01,NA,NA,"0","0.25","5.1","8","0","0.7",NA
"MW05_0021","Pineapple, raw, peeled, Ananas comosus,(Nanazi losenda)","1318.01","pineapple, raw","Fruits and Vegetables","pineapples and products","h","MW19","ZA","85.3","58.1","246.8","0.06","0.4","0.1","0.01","0.01","0.03","0","12.1",NA,"0.4","4","0.3","10","6","159","1","0.03","0.04","440",NA,NA,NA,0.08,"0.02",0.3,0.055,NA,NA,"0","0.18","2.1","43","0","0",NA
"MW05_0022","Plum, Mobola, Parinari curatellifolia, (Maula/Mbula)",NA,NA,NA,NA,NA,"MW19","17","72.9","108.4768","460.5189","0.13","0.813","0.406",NA,NA,NA,"0","23.9022",NA,"0.4878","3.4959","2.7913","2.22493","9.1869","281.298","6.8292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA
"MW05_0023","Plum, sour, Ximenia caffra, (Mpinjipinji)",NA,NA,NA,NA,NA,"MW19","17","82.8","69.0736","292.4448","0.21","1.307","0.8944",NA,NA,NA,"0","13.5536",NA,"1.892","0.49","6.3","7.89","28.79","718.81","3.4056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA
"MW05_0024","Tamarind, fruit, raw, Tamarindus indica, (Bwemba)",NA,NA,NA,NA,NA,"MW19","WA","26.9","285.8","1213.9","0.67","4.2","0.6",NA,NA,NA,"0","47.6",NA,"2.4","151","2.2","68","103","648","11","0.11","0.09",NA,NA,NA,"1",0.26,"0.14",1,0.07,NA,NA,"0",NA,NA,"3.5","0","0.09",NA
